2.151242740686180710e+00,-2.059050968225279721e-01,-1.182974339913317186e-01,9.065074868383310794e-03,1.276257330035149296e-01,-2.625867257923805709e-01
-1.016120913516331603e+00,-6.187789465780801024e+00,-7.002344032470655399e-01,-6.534303365724012380e-01,3.319228975597314224e-01,2.933691457796248070e-01
-2.588969377658019599e+00,2.937047769274948594e-01,-2.236109107843557431e-01,-2.291267376371218245e-01,4.357408798939201716e-02,1.022537735910864463e-02
6.906649696535731575e-01,1.103036924635226956e+00,7.429564122991973996e-01,9.940560555493062334e-02,-2.114849466149450741e-01,5.714804825549795186e-01
5.014164506766715768e+00,-5.902464697036853281e-01,-1.005800255218319283e-01,3.141477013468500501e-01,-3.529390660623739351e-02,-3.875733042099268055e-01
